PRODUCT_ID,TITLE_DK,TITLE_DK2,PRODUCT_TYPE,STATUS,STOCK,STOCK_LOW,STOCK_IN_ORDER,STOCK_DIFFERENCE,STOCK_LOCATION_PRIMARY,CALL_FOR_PRICE,DISABLE_ON_EMPTY,MANUFACTURER_ID,DELIVERY_ID,FREIGHT_ID,OUT_OF_STOCK_BUY,AUTO_STOCK,UNIT_ID,Number,SUPPLIER_NUMBER,EAN,PRODUCT_LINK,URL,WEIGHT,FOCUS_FRONTPAGE,FOCUS_CART,SORTING,LANGUAGE_LAYERS,USER_ACCESS,USERGROUP_ACCESS,RELATED_PRODUCT_IDS,RELATED_PRODUCT_NUMBERS,PRODUCT_ADDITIONAL_DATA_TYPES,PDF_FILES,DATE_ADDED,DATE_UPDATED,DELETE,DESCRIPTION_LIST_DK,DESCRIPTION_LIST_DK2,DESCRIPTION_LONG_DK,DESCRIPTION_LONG_DK2,DESCRIPTION_SHORT_DK,DESCRIPTION_SHORT_DK2,CATEGORY_ID,SUB_CATEGORY_ID,CATEGORY_SORTINGS,LIST_PRICE,BUY_PRICE,MIN_AMOUNT,PRICE,DISCOUNT,DISCOUNT_TYPE,DISCOUNT_GROUP,VAT_GROUP,PICTURES,URL_PICTURE,PICTURE_FOLDER,SEO_TITLE_DK,SEO_TITLE_DK2,SEO_DESCRIPTION_DK,SEO_DESCRIPTION_DK2,SEO_KEYWORDS_DK,SEO_KEYWORDS_DK2,SEO_LINK_DK,SEO_LINK_DK2,SEO_CANONICAL_DK,SEO_CANONICAL_DK2,VARIANT_ID,VARIANT_TYPES,CUSTOM_DATA_1_DK,CUSTOM_DATA_1_DK2,CUSTOM_DATA_2_DK,CUSTOM_DATA_2_DK2,CUSTOM_DATA_3_DK,CUSTOM_DATA_3_DK2,CUSTOM_DATA_4_DK,CUSTOM_DATA_4_DK2,CUSTOM_DATA_5_DK,CUSTOM_DATA_5_DK2,CUSTOM_DATA_6_DK,CUSTOM_DATA_6_DK2,EXTRA_BUY_CATEGORY_1,EXTRA_BUY_CATEGORY_2,PRICEINDEX_ANNONSFYND,PRICEINDEX_EDBPRISER,PRICEINDEX_FACEBOOK,PRICEINDEX_GOOGLE_ADWORDS,PRICEINDEX_KELKOO,PRICEINDEX_PRICERUNNER,PRICEINDEX_BRUGERDEFINERET_,EDBPRISER_ID,GOOGLE_CATEGORY_ID
2134,Woolf Godbidder 100g Soft Strips of Duck,,0,0,10,0,0,10,0,0,0,0,0,,,,1,24965780,,8.59E+12,,/shop/0-/2134-woolf-godbidder-100g-soft-strips-of-duck/,0,0,0,0,,,,,,,,7/6/2023 11:24,7/6/2023 11:24,,,,,,,,0,,,0,"15,45",1,39,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2135,Woolf Godbidder 100g Salmon Carrot Strips,,0,0,18,0,0,18,0,0,0,0,0,,,,1,21983650,,8.59E+12,,/shop/0-/2135-woolf-godbidder-100g-salmon-carrot-strips/,0,0,0,0,,,,,,,,7/6/2023 11:48,7/6/2023 11:48,,,,,,,,0,,,0,"15,45",1,39,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2136,Woolf Godbidder 100g Duck/Cod Sandwich,,0,0,17,0,0,17,0,0,0,0,0,,,,1,38415729,,8.59E+12,,/shop/0-/2136-woolf-godbidder-100g-duckcod-sandwich/,0,0,0,0,,,,,,,,7/6/2023 12:02,7/6/2023 12:02,,,,,,,,0,,,0,"15,45",1,39,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2137,Lammestrube,,0,0,0,0,0,0,0,0,0,0,standard,,,,7,43956872,,5.71E+12,,/shop/30-godbidder--tyggeartikler/2137-lammestrube/,"0,1",0,0,0,,,,,,,,7/6/2023 12:10,10/9/2023 16:35,,,,<p>100% naturlig snack af lammestrube! Velegnet til hunde i alle størrelse og aldre. Struberne er med til at reducere dannelsen af plak og tandsten. </p><p> </p><p><strong>Gennemsnitlig tyggetid: kort-medium</strong></p>,,"<ul>	<li>100% naturlig </li>	<li>Sund snack</li>	<li>Bidrager til sund mundhygiejne</li>	<li>Velegnet til alle hunde</li></ul>",,30,,,0,"2,8",1,8,0,a,0,0,tikki-lammestrube-til-hund.jpg,/upload_dir/shop/tikki-lammestrube-til-hund.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2138,Trixie Kølemåtte S,,0,0,1,0,0,1,0,0,0,0,0,,,,1,74962180,,4.01E+12,,/shop/0-/2138-trixie-koelemaatte-s/,0,0,0,0,,,,,,,,7/6/2023 15:14,7/6/2023 15:14,,,,,,,,0,,,0,0,1,69,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2139,Karlie Nylonline 10m,,0,0,5,0,0,5,0,0,0,0,0,,,,1,1689274,,4.02E+12,,/shop/0-/2139-karlie-nylonline-10m/,0,0,0,0,,,,,,,,7/6/2023 16:58,7/6/2023 16:58,,,,,,,,0,,,0,0,1,199,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2140,Trixie Hvalpehalsbånd,,0,0,3,0,0,3,0,0,0,0,0,,,,1,64891372,,4.01E+12,,/shop/0-/2140-trixie-hvalpehalsbaand/,0,0,0,0,,,,,,,,7/6/2023 17:08,7/6/2023 17:08,,,,,,,,0,,,0,0,1,69,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2141,Flexi Medium 5m Sort,,0,0,1,0,0,1,0,0,0,0,0,,,,1,68971420,,4.00E+12,,/shop/0-/2141-flexi-medium-5m-sort/,0,0,0,0,,,,,,,,7/7/2023 13:26,7/7/2023 13:26,,,,,,,,0,,,0,0,1,169,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2142,Flexi Small 5m Neon,,0,0,0,0,0,0,0,0,0,0,0,,,,1,23189756,,4.00E+12,,/shop/0-/2142-flexi-small-5m-neon/,0,0,0,0,,,,,,,,7/7/2023 13:27,7/7/2023 13:27,,,,,,,,0,,,0,0,1,215,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2143,Flexi Large 5m Sort,,0,0,0,0,0,0,0,0,0,0,0,,,,1,26348590,,4.00E+12,,/shop/0-/2143-flexi-large-5m-sort/,0,0,0,0,,,,,,,,7/7/2023 13:29,7/7/2023 13:29,,,,,,,,0,,,0,0,1,299,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2144,Flexi Medium 5m Sort,,0,0,0,0,0,0,0,0,0,0,0,,,,1,5341829,,4.00E+12,,/shop/0-/2144-flexi-medium-5m-sort/,0,0,0,0,,,,,,,,7/7/2023 13:30,7/7/2023 13:30,,,,,,,,0,,,0,0,1,219,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2145,Politistave 12cm 50stk,,0,1,14,0,0,14,0,0,1,0,standard,,,,7,16238074,,5.71E+12,,/shop/30-godbidder--tyggeartikler/2145-politistave-12cm-50stk/,"1,7",0,0,0,,,,,,,,7/7/2023 13:53,7/7/2023 13:56,,,,"<p>Politistave fra Oliver's er en velsmagende snack med god tyggetid. Politistave bidrager til naturlig rensning af tænder og tandkød.</p><p><strong>Gennemsnitlig tyggetid: lang (små hunde), medium (store hunde)</strong></p>",,"<ul>	<li>100 % naturlig snack</li>	<li>Tørret oksehud</li>	<li>Er med til at reducere dannelse af tandsten</li>	<li>Indhold: 50stk</li></ul>",,30,,,0,"119,4",1,199,0,a,0,0,Olivers-chew-sticks-politistave-1.jpg,/upload_dir/shop/Olivers-chew-sticks-politistave-1.jpg,,,,,,"hundegodbidder, hundesnacks, hundesnack, tyggeartikler, politistav, politi stave. chew stick, chew sticks, olivers chew sticks, ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2146,Politistav 25cm 1stk,,0,1,7,0,0,7,0,0,1,0,standard,,,,7,1237,,63211085,,/shop/30-godbidder--tyggeartikler/2146-politistav-25cm-1stk/,"0,1",0,0,0,,,,,,,,7/7/2023 13:57,7/31/2023 17:09,,,,"<p>Politistave fra Oliver's er en velsmagende snack med god tyggetid. Politistave bidrager til naturlig rensning af tænder og tandkød.</p><p><strong>Gennemsnitlig tyggetid: lang (små hunde), medium (store hunde)</strong></p>",,"<ul>	<li>100 % naturlig snack</li>	<li>Tørret oksehud</li>	<li>Er med til at reducere dannelse af tandsten</li></ul>",,30,,,0,"5,97",1,15,0,a,0,0,olivers-politistave-chew-sticks.png,/upload_dir/shop/olivers-politistave-chew-sticks.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2147,Strip Braids (små),,0,0,2,0,0,2,0,0,0,0,0,,,,1,12386459,,7.31E+12,,/shop/0-/2147-strip-braids-smaa/,0,0,0,0,,,,,,,,7/7/2023 14:39,7/7/2023 14:39,,,,,,,,0,,,0,"4,1",1,10,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2148,Easy Chew 10-pak,,0,0,3,0,0,3,0,0,0,0,0,,,,1,15736409,,7.31E+12,,/shop/0-/2148-easy-chew-10-pak/,0,0,0,0,,,,,,,,7/7/2023 14:53,7/7/2023 14:53,,,,,,,,0,,,0,"66,8",1,149,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2149,Easy Chew (stor),,0,0,16,0,0,16,0,0,0,0,0,,,,1,36517094,,7.31E+12,,/shop/0-/2149-easy-chew-stor/,0,0,0,0,,,,,,,,7/7/2023 14:56,7/7/2023 14:56,,,,,,,,0,,,0,"13,15",1,29,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2150,Neglesaks Stor,,0,0,4,0,0,4,0,0,0,0,0,,,,1,716602,,7.31E+12,,/shop/0-/2150-neglesaks-stor/,0,0,0,0,,,,,,,,7/7/2023 15:35,7/7/2023 15:35,,,,,,,,0,,,0,"57,8",1,139,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2151,Neglesaks Lille ,,0,0,3,0,0,3,0,0,0,0,0,,,,1,716601,,7.31E+12,,/shop/0-/2151-neglesaks-lille-/,0,0,0,0,,,,,,,,7/7/2023 15:41,7/7/2023 15:41,,,,,,,,0,,,0,"48,8",1,119,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2152,Filtudreder 8 skær,,0,1,3,0,0,3,0,0,1,0,standard,,,,7,687602,,7.31E+12,,/shop/36-sakse-boerster-og-kamme/2152-filtudreder-8-skaer/,"0,1",0,0,0,,,,,,,,7/7/2023 15:48,9/6/2023 15:40,,,,,,"<ul>	<li>Til at rede filtre ud</li>	<li>Med 8 skær</li>	<li>Med buet blade, så det er nemmere at få fat i filtrene</li></ul>",,36,,,0,"44,4",1,109,0,a,0,0,dogman-filtudreder-med-8-skaer.jpg,/upload_dir/shop/dogman-filtudreder-med-8-skaer.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2153,Grov Underuldskam,,0,1,2,0,0,2,0,0,1,0,standard,,,,7,664404,,7.31E+12,,/shop/36-sakse-boerster-og-kamme/2153-grov-underuldskam/,"0,2",0,0,0,,,,,,,,7/7/2023 16:14,9/6/2023 15:44,,,,,,"<ul>	<li>Fjerner underuld og løst hår</li>	<li>Hovedet er 9,5cm bredt</li>	<li>Længde: 19cm</li></ul>",,36,223,,0,"90,9",1,209,0,a,0,0,dogman-dog-underuldskam.webp,/upload_dir/shop/dogman-dog-underuldskam.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2154,Neglefil,,0,0,4,0,0,4,0,0,0,0,0,,,,1,716700,,7.31E+12,,/shop/0-/2154-neglefil/,0,0,0,0,,,,,,,,7/7/2023 16:18,7/7/2023 16:18,,,,,,,,0,,,0,"33,7",1,85,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2155,Grov Trimmer,,0,0,4,0,0,4,0,0,0,0,0,,,,1,712700,,7.31E+12,,/shop/0-/2155-grov-trimmer/,0,0,0,0,,,,,,,,7/7/2023 16:26,7/7/2023 16:26,,,,,,,,0,,,0,"38,1",1,89,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2156,Fin Trimmekniv,,0,0,3,0,0,3,0,0,0,0,0,,,,1,712701,,7.31E+12,,/shop/0-/2156-fin-trimmekniv/,0,0,0,0,,,,,,,,7/7/2023 16:28,7/7/2023 16:28,,,,,,,,0,,,0,"38,1",1,89,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2157,Chicken Cubes 80g,,0,0,8,0,0,8,0,0,0,0,0,,,,1,310423,,7.31E+12,,/shop/0-/2157-chicken-cubes-80g/,0,0,0,0,,,,,,,,7/7/2023 16:35,7/7/2023 16:35,,,,,,,,0,,,0,"13,9",1,32,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2158,Lamb Cubes 80g,,0,0,9,0,0,9,0,0,0,0,0,,,,1,310426,,7.31E+12,,/shop/0-/2158-lamb-cubes-80g/,0,0,0,0,,,,,,,,7/7/2023 16:40,7/7/2023 16:40,,,,,,,,0,,,0,"14,3",1,35,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2159,Kau Snack 15stk,,0,0,2,0,0,2,0,0,0,0,0,,,,1,73895402,,4.01E+12,,/shop/0-/2159-kau-snack-15stk/,0,0,0,0,,,,,,,,7/7/2023 17:31,7/7/2023 17:31,,,,,,,,0,,,0,0,1,25,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2160,Kattespade Metal (stor),,0,0,5,0,0,5,0,0,0,0,0,,,,1,719610,,7.31E+12,,/shop/0-/2160-kattespade-metal-stor/,0,0,0,0,,,,,,,,7/8/2023 8:26,7/8/2023 8:26,,,,,,,,0,,,0,"42,6",1,99,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2161,Kattespade Metal (medium),,0,0,6,0,0,6,0,0,0,0,0,,,,1,719602,,7.31E+12,,/shop/0-/2161-kattespade-metal-medium/,0,0,0,0,,,,,,,,7/8/2023 8:30,7/8/2023 8:30,,,,,,,,0,,,0,"22,1",1,55,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2162,Skovl til kattebakke (micro),,0,0,11,0,0,11,0,0,0,0,0,,,,1,719652,,5.41E+12,,/shop/0-/2162-skovl-til-kattebakke-micro/,0,0,0,0,,,,,,,,7/8/2023 9:13,7/8/2023 9:13,,,,,,,,0,,,0,"6,75",1,19,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2163,KW Træningsline 2m,,0,0,6,0,0,6,0,0,0,0,0,,,,1,11575,,5.71E+12,,/shop/0-/2163-kw-traeningsline-2m/,0,0,0,0,,,,,,,,7/8/2023 9:26,7/8/2023 9:26,,,,,,,,0,,,0,0,1,155,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2164,Polyester Line 2m,,0,0,6,0,0,6,0,0,0,0,0,,,,1,27419536,,4460978,,/shop/0-/2164-polyester-line-2m/,0,0,0,0,,,,,,,,7/8/2023 10:10,7/8/2023 10:10,,,,,,,,0,,,0,0,1,195,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2165,JHS Antislip Line 2m m. Håndtag,,0,0,0,0,0,0,0,0,0,0,0,,,,1,604,,4.25E+12,,/shop/0-/2165-jhs-antislip-line-2m-m-haandtag/,0,0,0,0,,,,,,,,7/8/2023 10:17,7/8/2023 10:17,,,,,,,,0,,,0,0,1,130,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2168,KW Loppe Shampoo 200ml,,0,0,1,0,0,1,0,0,0,0,0,,,,1,94280513,,5.71E+12,,/shop/0-/2168-kw-loppe-shampoo-200ml/,0,0,0,0,,,,,,,,7/8/2023 15:05,7/8/2023 15:05,,,,,,,,0,,,0,"37,74",1,89,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2169,Boegard Ear Cleaner,,0,0,3,0,0,3,0,0,0,0,0,,,,1,71350429,,5.71E+12,,/shop/0-/2169-boegard-ear-cleaner/,0,0,0,0,,,,,,,,7/8/2023 15:13,7/8/2023 15:13,,,,,,,,0,,,0,0,1,85,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2170,KW Terrier Shampoo,,0,0,4,0,0,4,0,0,0,0,0,,,,1,36917085,,5.71E+12,,/shop/0-/2170-kw-terrier-shampoo/,0,0,0,0,,,,,,,,7/8/2023 15:16,7/8/2023 15:16,,,,,,,,0,,,0,"35,74",1,79,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2171,KW Forhudsrens,,0,0,1,0,0,1,0,0,0,0,0,,,,1,38295746,,5.71E+12,,/shop/0-/2171-kw-forhudsrens/,0,0,0,0,,,,,,,,7/8/2023 15:28,7/8/2023 15:28,,,,,,,,0,,,0,"52,99",1,129,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2172,Dogman Løbetidsbukser M,,0,0,2,0,0,2,0,0,0,0,0,,,,1,792200,,7.31E+12,,/shop/0-/2172-dogman-loebetidsbukser-m/,0,0,0,0,,,,,,,,7/8/2023 16:12,7/8/2023 16:12,,,,,,,,0,,,0,0,1,109,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2173,Dogman Løbetidsbukser L,,0,0,2,0,0,2,0,0,0,0,0,,,,1,41500427161,,7.31E+12,,/shop/0-/2173-dogman-loebetidsbukser-l/,0,0,0,0,,,,,,,,7/8/2023 16:13,10/31/2023 11:50,,,,,,,,0,,,0,0,1,119,0,a,0,0,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2173,Large,,,1,1,0,0,1,,,1,,0,,,,1,792300,,7.31E+12,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,1,119,0,a,,,,,,,,,,,,,,,,6393,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2173,Small,,,1,1,0,0,1,,,1,,0,,,,1,792100,,7.31E+12,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,1,99,0,a,,,,,,,,,,,,,,,,6394,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2173,X-Large,,,1,1,0,0,1,,,1,,0,,,,1,792400,,7.31E+12,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,1,129,0,a,,,,,,,,,,,,,,,,6395,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2174,Stålbur Skråt Large,,0,0,1,0,0,1,0,0,0,0,0,,,,1,376500,,7.31E+12,,/shop/0-/2174-staalbur-skraat-large/,0,0,0,0,,,,,,,,7/9/2023 9:48,7/9/2023 9:48,,,,,,,,0,,,0,0,1,680,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2175,Variocage Demobur Large,,0,0,1,0,0,1,0,0,0,0,0,,,,1,84190253,,66086376,,/shop/0-/2175-variocage-demobur-large/,0,0,0,0,,,,,,,,7/9/2023 9:50,7/9/2023 9:50,,,,,,,,0,,,0,0,1,4900,1320,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2176,Pro Plan Sterilised +1 (Laks) 3 kg,,0,0,10,0,0,10,0,0,0,0,0,,,,1,41057839,,7.61E+12,,/shop/0-/2176-pro-plan-sterilised-1-laks-3-kg/,0,0,0,0,,,,,,,,7/9/2023 12:03,7/9/2023 12:03,,,,,,,,0,,,0,0,1,245,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2177,Pro Plan Sterilised +1 (Laks) 3 kg,,0,0,0,0,0,0,0,0,0,0,0,,,,1,5.43E+12,,5197623,,/shop/0-/2177-pro-plan-sterilised-1-laks-3-kg/,0,0,0,0,,,,,,,,7/9/2023 12:04,7/9/2023 12:04,,,,,,,,0,,,0,0,1,569,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2178,Pro Plan +7 Senior (laks) 14kg,,0,0,1,0,0,1,0,0,0,0,0,,,,1,12396540,,7613035,,/shop/0-/2178-pro-plan-7-senior-laks-14kg/,0,0,0,0,,,,,,,,7/9/2023 12:10,7/9/2023 12:10,,,,,,,,0,,,0,0,1,609,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2179,Pro Plan Puppy Medium (kylling) 3kg,,0,0,3,0,0,3,0,0,0,0,0,,,,1,48079256,,7.61E+12,,/shop/0-/2179-pro-plan-puppy-medium-kylling-3kg/,0,0,0,0,,,,,,,,7/9/2023 12:22,7/9/2023 12:22,,,,,,,,0,,,0,0,1,245,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2180,Pro Plan Puppy Medium (lam) 3kg,,0,0,4,0,0,4,0,0,0,0,0,,,,1,13950624,,7.61E+12,,/shop/0-/2180-pro-plan-puppy-medium-lam-3kg/,0,0,0,0,,,,,,,,7/9/2023 12:23,7/9/2023 12:23,,,,,,,,0,,,0,0,1,245,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2181,Pro Plan Medium Adult (laks) 3kg,,0,0,0,0,0,0,0,0,0,0,0,,,,1,26704953,,7.61E+12,,/shop/0-/2181-pro-plan-medium-adult-laks-3kg/,0,0,0,0,,,,,,,,7/9/2023 12:29,7/9/2023 12:29,,,,,,,,0,,,0,0,1,245,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2182,Pro Plan Senior (7+) 3kg,,0,1,4,0,0,4,0,0,1,0,standard,,,,6,68745092,,7.61E+12,,/shop/224-kattefoder/2182-pro-plan-senior-7-3kg/,3,0,0,0,,,,,,,,7/9/2023 12:40,10/4/2023 12:58,,,,,,"<ul>	<li>Til neutraliserede katte</li>	<li>Velegnet til senior katte over 7 år</li>	<li>Med kalkun</li></ul>",,224,217,,0,0,1,245,49,a,0,0,pro-plan-kat-senior-3kg.jpg,/upload_dir/shop/pro-plan-kat-senior-3kg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2183,Kennel Equip Fine Toothed Comb,,0,0,2,0,0,2,0,0,0,0,0,,,,1,23685047,,7.31E+12,,/shop/0-/2183-kennel-equip-fine-toothed-comb/,0,0,0,0,,,,,,,,7/9/2023 16:19,7/9/2023 16:19,,,,,,,,0,,,0,0,1,39,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2184,Dogman Lusekam,,0,0,3,0,0,3,0,0,0,0,0,,,,1,87905641,,7.31E+12,,/shop/0-/2184-dogman-lusekam/,0,0,0,0,,,,,,,,7/9/2023 16:20,7/9/2023 16:20,,,,,,,,0,,,0,0,1,38,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2185,Aseo Jumbo Kattebakke,,0,0,2,0,0,2,0,0,0,0,0,,,,1,18405796,,5.41E+12,,/shop/0-/2185-aseo-jumbo-kattebakke/,0,0,0,0,,,,,,,,7/9/2023 16:57,7/9/2023 16:57,,,,,,,,0,,,0,0,1,249,"74,7",a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2186,Chicopee Classic - Mini Puppy - Lamb,,0,0,1,0,0,1,0,0,0,0,0,,,,1,52014769,,4.02E+12,,/shop/0-/2186-chicopee-classic---mini-puppy---lamb/,0,0,0,0,,,,,,,,7/10/2023 15:45,7/10/2023 15:45,,,,,,,,0,,,0,0,1,129,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2187,Trixie Bilsæde 120x150cm,,0,0,1,0,0,1,0,0,0,0,0,,,,1,86473290,,4.01E+12,,/shop/0-/2187-trixie-bilsaede-120x150cm/,0,0,0,0,,,,,,,,7/12/2023 9:32,7/12/2023 9:32,,,,,,,,0,,,0,0,1,242,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2188,Trixie Bilsæde 230x170cm,,0,0,0,0,0,0,0,0,0,0,0,,,,1,14257903,,4.01E+12,,/shop/0-/2188-trixie-bilsaede-230x170cm/,0,0,0,0,,,,,,,,7/12/2023 9:32,7/12/2023 9:32,,,,,,,,0,,,0,0,1,292,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2189,KW Praktisk Bilsæde,,0,0,3,0,0,3,0,0,0,0,0,,,,1,74632051,,5.71E+12,,/shop/0-/2189-kw-praktisk-bilsaede/,0,0,0,0,,,,,,,,7/12/2023 9:37,7/12/2023 9:37,,,,,,,,0,,,0,0,1,229,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
2190,Marvben u. Fyld,,0,0,10,0,0,10,0,0,0,0,0,,,,1,60321,,5.71E+12,,/shop/0-/2190-marvben-u-fyld/,0,0,0,0,,,,,,,,7/12/2023 10:53,7/12/2023 10:53,,,,,,,,0,,,0,"11,55",1,29,0,a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
